person,personLabel,distinction,distinctionLabel,date
http://data.cinematheque.qc.ca/resource/Person40710,Danielle Darrieux,http://www.wikidata.org/entity/Q1377738,prix du cinéma européen de la meilleure actrice,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40710,Danielle Darrieux,http://www.wikidata.org/entity/Q708135,Ours d'argent,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40710,Danielle Darrieux,http://www.wikidata.org/entity/Q727282,César d'honneur,1985-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person41992,Jean-Pierre Léaud,http://www.wikidata.org/entity/Q1321674,Palme d'honneur,2016-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person41992,Jean-Pierre Léaud,http://www.wikidata.org/entity/Q727282,César d'honneur,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person41992,Jean-Pierre Léaud,http://www.wikidata.org/entity/Q819973,Ours d'argent du meilleur acteur,1964-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person6221,William Forsythe,http://www.wikidata.org/entity/Q29051046,Kulturgroschen,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person59050,Sijie Dai,http://www.wikidata.org/entity/Q3404804,Prix Hervé-Deluen,2019-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person59050,Sijie Dai,http://www.wikidata.org/entity/Q18945,prix Femina,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person59050,Sijie Dai,http://www.wikidata.org/entity/Q56379423,prix Roland-de-Jouvenel,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person51935,Luc Besson,http://www.wikidata.org/entity/Q24137,César du meilleur réalisateur,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person35610,Richard Wagner,http://www.wikidata.org/entity/Q565030,ordre bavarois de Maximilien pour la science et l'art,1873-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person72434,Ewan McGregor,http://www.wikidata.org/entity/Q1377753,Achievement in World Cinema Award,2001-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person72434,Ewan McGregor,http://www.wikidata.org/entity/Q932281,Prix du cinéma européen du meilleur acteur,2010-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person72434,Ewan McGregor,http://www.wikidata.org/entity/Q908858,prix Donostia,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person91883,Jason Priestley,http://www.wikidata.org/entity/Q857933,allée des célébrités canadiennes,2016-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person41518,Eberhard Junkersdorf,http://www.wikidata.org/entity/Q10905334,officier de l'ordre du Mérite de la République fédérale d'Allemagne,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person70150,Colleen Murphy,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person70150,Colleen Murphy,http://www.wikidata.org/entity/Q3405963,prix littéraires du Gouverneur général,2016-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person86068,Katja Riemann,http://www.wikidata.org/entity/Q1137620,Courage-Preis,2016-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person86068,Katja Riemann,http://www.wikidata.org/entity/Q1204823,Deutscher Filmpreis de la meilleure actrice dans un second rôle,2005-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person86068,Katja Riemann,http://www.wikidata.org/entity/Q49025,Coupe Volpi,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person86068,Katja Riemann,http://www.wikidata.org/entity/Q10905380,chevalier de l'ordre du Mérite de la République fédérale d'Allemagne,2010-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person86068,Katja Riemann,http://www.wikidata.org/entity/Q1204815,Deutscher Filmpreis de la meilleure actrice,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22136,Zbigniew Preisner,http://www.wikidata.org/entity/Q15715251,officier de l'ordre Polonia Restituta,2012-04-24T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22136,Zbigniew Preisner,http://www.wikidata.org/entity/Q23091,César de la meilleure musique originale,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person22136,Zbigniew Preisner,http://www.wikidata.org/entity/Q23091,César de la meilleure musique originale,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person26261,Roddy McDowall,http://www.wikidata.org/entity/Q1474410,Tony award du meilleur acteur dans un second rôle dans une pièce,1960-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person82218,John Ritter,http://www.wikidata.org/entity/Q1131356,Theatre World Award,2001-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person82218,John Ritter,http://www.wikidata.org/entity/Q989442,Primetime Emmy Award du meilleur acteur dans une série télévisée comique,1984-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person32129,Nicolas Philibert,http://www.wikidata.org/entity/Q1707516,National Society of Film Critics Award du meilleur film documentaire,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person32129,Nicolas Philibert,http://www.wikidata.org/entity/Q1377752,prix du cinéma européen du meilleur film documentaire,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person32129,Nicolas Philibert,http://www.wikidata.org/entity/Q900447,César du meilleur montage,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person32129,Nicolas Philibert,http://www.wikidata.org/entity/Q734335,prix Louis-Delluc,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47183,Jean-Pierre Dardenne,http://www.wikidata.org/entity/Q1377777,prix du cinéma européen du meilleur scénariste,2011-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47183,Jean-Pierre Dardenne,http://www.wikidata.org/entity/Q1377752,prix du cinéma européen du meilleur film documentaire,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person47183,Jean-Pierre Dardenne,http://www.wikidata.org/entity/Q19839317,Prix de la citoyenneté de la Fondation P&V,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person49926,Luc Dardenne,http://www.wikidata.org/entity/Q1377777,prix du cinéma européen du meilleur scénariste,2011-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person49926,Luc Dardenne,http://www.wikidata.org/entity/Q1377752,prix du cinéma européen du meilleur film documentaire,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person49926,Luc Dardenne,http://www.wikidata.org/entity/Q19839317,Prix de la citoyenneté de la Fondation P&V,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85199,Sharon Gless,http://www.wikidata.org/entity/Q989445,Primetime Emmy Award de la meilleure actrice dans une série télévisée dramatique,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person85199,Sharon Gless,http://www.wikidata.org/entity/Q989445,Primetime Emmy Award de la meilleure actrice dans une série télévisée dramatique,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person84618,Marlee Matlin,http://www.wikidata.org/entity/Q11415564,docteur honoris causa,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person84618,Marlee Matlin,http://www.wikidata.org/entity/Q103618,Oscar de la meilleure actrice,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person10201,Irène Jacob,http://www.wikidata.org/entity/Q840286,prix d'interprétation féminine,1991-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person10201,Irène Jacob,http://www.wikidata.org/entity/Q13422138,chevalier de l'ordre national du Mérite,2009-05-15T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person10201,Irène Jacob,http://www.wikidata.org/entity/Q13422140,officier de l'ordre national du Mérite,2019-05-29T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person13881,Tim Roth,http://www.wikidata.org/entity/Q548389,British Academy Film Award du meilleur acteur dans un second rôle,1996-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person13881,Tim Roth,http://www.wikidata.org/entity/Q1377763,Discovery of the Year - Prix FIPRESCI,1999-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q209459,Lion d'or,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q181883,Golden Globe du meilleur acteur dans un film musical ou une comédie,1990-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q900494,César du meilleur acteur,1991-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q586140,prix d'interprétation masculine,1990-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q900494,César du meilleur acteur,1981-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q3405316,prix Stanislavski,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q1967731,National Society of Film Critics Award du meilleur acteur,1983-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q932947,prix Lumières du meilleur acteur,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person23322,Gérard Depardieu,http://www.wikidata.org/entity/Q15463524,chevalier de l'Ordre national du Québec,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q27575234,médaille d'or de la  Royal Philharmonic Society,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q41795465,docteur honoris causa de l'université de Cambridge,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q41805995,docteur honoris causa de l'université de Durham,1983-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q2569837,prix Wihuri Sibelius,1973-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q9208584,docteur honoris causa de l'université de Varsovie,1973-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q1437834,prix Grawemeyer,1985-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q20853550,docteur honoris causa de l'université jagellonne de Cracovie,1984-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q1165751,prix musical Léonie-Sonning,1967-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q703298,prix Ernst von Siemens,1983-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person121556,Witold Lutoslawski,http://www.wikidata.org/entity/Q290235,prix Herder,1967-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person42612,Lesley Ann Warren,http://www.wikidata.org/entity/Q1131356,Theatre World Award,1966-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24517,Peter Kassovitz,http://www.wikidata.org/entity/Q472379,prix Adolf-Grimme,1969-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person31953,Brigitte Bardot,http://www.wikidata.org/entity/Q50093173,prix des intellectuels indépendants,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person5281,O.J. Simpson,http://www.wikidata.org/entity/Q743122,Sportif de l'année (Associated Press),1973-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16869,Jean Herman,http://www.wikidata.org/entity/Q2111288,prix Mystère de la critique,1980-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16869,Jean Herman,http://www.wikidata.org/entity/Q3404956,prix Louis-Guilloux,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16869,Jean Herman,http://www.wikidata.org/entity/Q3404658,prix Goncourt de la nouvelle,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16869,Jean Herman,http://www.wikidata.org/entity/Q2111300,prix Eugène-Dabit du roman populiste,1994-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16869,Jean Herman,http://www.wikidata.org/entity/Q900369,César du meilleur scénario original ou adaptation,1982-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16869,Jean Herman,http://www.wikidata.org/entity/Q930356,prix Goncourt des lycéens,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person16869,Jean Herman,http://www.wikidata.org/entity/Q187300,prix Goncourt,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40478,Om Puri,http://www.wikidata.org/entity/Q30132541,Padma Shri dans les arts,1990-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40478,Om Puri,http://www.wikidata.org/entity/Q10762848,officier de l'ordre de l'Empire britannique,2004-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40478,Om Puri,http://www.wikidata.org/entity/Q11038927,National Film Award du meilleur acteur,1982-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person40478,Om Puri,http://www.wikidata.org/entity/Q11038927,National Film Award du meilleur acteur,1984-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person54740,Didier Decoin,http://www.wikidata.org/entity/Q187300,prix Goncourt,1977-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q27575234,médaille d'or de la  Royal Philharmonic Society,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q703298,prix Ernst von Siemens,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q367040,prix Brahms,1988-09-07T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q306590,décoration autrichienne pour la science et l'art,1976-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q268670,Praemium Imperiale,1990-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q1165751,prix musical Léonie-Sonning,1965-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q935843,Grammy du couronnement d'une carrière,1985-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q1738793,prix Kennedy,1980-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q1300543,Anneau d’honneur de la ville de Vienne,1982-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person28668,Leonard Bernstein,http://www.wikidata.org/entity/Q10855212,commandeur de la Légion d'honneur,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person19851,Bruno Putzulu,http://www.wikidata.org/entity/Q48705,César du meilleur espoir masculin,1999-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person83726,Frédéric Bourboulon,http://www.wikidata.org/entity/Q13452524,officier des Arts et des Lettres,2020-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person25721,André Téchiné,http://www.wikidata.org/entity/Q900369,César du meilleur scénario original ou adaptation,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person25721,André Téchiné,http://www.wikidata.org/entity/Q645595,César du meilleur film,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person25721,André Téchiné,http://www.wikidata.org/entity/Q24137,César du meilleur réalisateur,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person25721,André Téchiné,http://www.wikidata.org/entity/Q505395,Los Angeles Film Critics Association Award du meilleur film en langue étrangère,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person25721,André Téchiné,http://www.wikidata.org/entity/Q734335,prix Louis-Delluc,1994-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person78075,Marina Hands,http://www.wikidata.org/entity/Q24241,César de la meilleure actrice,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person78075,Marina Hands,http://www.wikidata.org/entity/Q693797,Lumières de la presse internationale,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person30268,Burt Bacharach,http://www.wikidata.org/entity/Q935843,Grammy du couronnement d'une carrière,2008-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person30268,Burt Bacharach,http://www.wikidata.org/entity/Q5593916,Grammy Trustees Award,1997-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person30268,Burt Bacharach,http://www.wikidata.org/entity/Q2422622,prix Gershwin,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q154590,Ours d'or,1965-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q164200,prix du Jury,2014-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q209459,Lion d'or,1983-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q268670,Praemium Imperiale,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q706031,Ours d'argent du meilleur réalisateur,1960-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q514445,Lifetime Achievement Award des Prix du cinéma européen,2007-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q339163,prix Theodor-W.-Adorno,1995-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q727328,Oscar d'honneur,2010-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q727282,César d'honneur,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q727282,César d'honneur,1998-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q7650000,Sutherland Trophy,1965-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q734335,prix Louis-Delluc,1987-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q1337827,Lion d'argent,1962-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person20026,Jean-Luc Godard,http://www.wikidata.org/entity/Q3241784,Lion d'or pour la carrière,1982-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person26012,Denis Podalydès,http://www.wikidata.org/entity/Q13452524,officier des Arts et des Lettres,2013-01-17T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person26012,Denis Podalydès,http://www.wikidata.org/entity/Q13452531,commandeur des Arts et des Lettres,2020-12-18T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person73976,Carroll O'Connor,http://www.wikidata.org/entity/Q989442,Primetime Emmy Award du meilleur acteur dans une série télévisée comique,1977-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person73976,Carroll O'Connor,http://www.wikidata.org/entity/Q989442,Primetime Emmy Award du meilleur acteur dans une série télévisée comique,1978-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person73976,Carroll O'Connor,http://www.wikidata.org/entity/Q989442,Primetime Emmy Award du meilleur acteur dans une série télévisée comique,1979-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person73976,Carroll O'Connor,http://www.wikidata.org/entity/Q989439,Primetime Emmy Award du meilleur acteur dans une série télévisée dramatique,1989-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person73976,Carroll O'Connor,http://www.wikidata.org/entity/Q989442,Primetime Emmy Award du meilleur acteur dans une série télévisée comique,1972-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24387,Philip Glass,http://www.wikidata.org/entity/Q787098,British Academy Film Award de la meilleure musique de film,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24387,Philip Glass,http://www.wikidata.org/entity/Q1531033,prix Glenn-Gould,2015-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24387,Philip Glass,http://www.wikidata.org/entity/Q268670,Praemium Imperiale,2012-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person50853,Ivan Passer,http://www.wikidata.org/entity/Q10858725,médaille Artis Bohemiae Amicis,2008-06-21T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person78210,Patricia Clarkson,http://www.wikidata.org/entity/Q3062632,Primetime Emmy Award de la meilleure actrice invitée dans une série télévisée dramatique,2002-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person78210,Patricia Clarkson,http://www.wikidata.org/entity/Q3062632,Primetime Emmy Award de la meilleure actrice invitée dans une série télévisée dramatique,2006-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24155,Robert De Niro,http://www.wikidata.org/entity/Q17144,médaille présidentielle de la Liberté,2016-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24155,Robert De Niro,http://www.wikidata.org/entity/Q103916,Oscar du meilleur acteur,1980-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24155,Robert De Niro,http://www.wikidata.org/entity/Q209459,Lion d'or,1993-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24155,Robert De Niro,http://www.wikidata.org/entity/Q292044,AFI Life Achievement Award,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24155,Robert De Niro,http://www.wikidata.org/entity/Q908858,prix Donostia,2000-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24155,Robert De Niro,http://www.wikidata.org/entity/Q106291,Oscar du meilleur acteur dans un second rôle,1974-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24155,Robert De Niro,http://www.wikidata.org/entity/Q640353,Cecil B. DeMille Award,2010-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person24155,Robert De Niro,http://www.wikidata.org/entity/Q593098,Golden Globe du meilleur acteur dans un film dramatique,1980-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person35328,Gene Wilder,http://www.wikidata.org/entity/Q530923,Primetime Emmy Award du meilleur acteur invité dans une série télévisée comique,2003-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person36454,Luc Perini,http://www.wikidata.org/entity/Q900378,César du meilleur son,1976-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person3685,Sydney Pollack,http://www.wikidata.org/entity/Q102427,Oscar du meilleur film,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person3685,Sydney Pollack,http://www.wikidata.org/entity/Q103360,Oscar du meilleur réalisateur,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person3685,Sydney Pollack,http://www.wikidata.org/entity/Q793585,Caméra de la Berlinale,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person37249,Eli Wallach,http://www.wikidata.org/entity/Q727328,Oscar d'honneur,2010-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person37249,Eli Wallach,http://www.wikidata.org/entity/Q1131356,Theatre World Award,1951-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person37249,Eli Wallach,http://www.wikidata.org/entity/Q1474410,Tony award du meilleur acteur dans un second rôle dans une pièce,1951-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person37249,Eli Wallach,http://www.wikidata.org/entity/Q1286639,Primetime Emmy Award du meilleur acteur dans un second rôle dans une série télévisée dramatique,1967-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person37249,Eli Wallach,http://www.wikidata.org/entity/Q2338107,American Campaign Medal,1024-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person37249,Eli Wallach,http://www.wikidata.org/entity/Q2338071,Asiatic-Pacific Campaign Medal,1024-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43344,Paul Newman,http://www.wikidata.org/entity/Q103916,Oscar du meilleur acteur,1986-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43344,Paul Newman,http://www.wikidata.org/entity/Q1738793,prix Kennedy,1992-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43344,Paul Newman,http://www.wikidata.org/entity/Q1631998,Screen Actors Guild Life Achievement Award,1985-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43344,Paul Newman,http://www.wikidata.org/entity/Q20204998,Four Freedoms Award,1991-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43344,Paul Newman,http://www.wikidata.org/entity/Q13452531,commandeur des Arts et des Lettres,1994-04-29T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43344,Paul Newman,http://www.wikidata.org/entity/Q202051,prix humanitaire Jean-Hersholt,1994-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43344,Paul Newman,http://www.wikidata.org/entity/Q1131356,Theatre World Award,1953-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person43344,Paul Newman,http://www.wikidata.org/entity/Q945887,Primetime Emmy Award du meilleur acteur dans un second rôle dans une mini-série ou un téléfilm,2005-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person4649,Joseph L. Mankiewicz,http://www.wikidata.org/entity/Q103360,Oscar du meilleur réalisateur,1950-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person4649,Joseph L. Mankiewicz,http://www.wikidata.org/entity/Q107258,Oscar du meilleur scénario adapté,1951-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person4649,Joseph L. Mankiewicz,http://www.wikidata.org/entity/Q107258,Oscar du meilleur scénario adapté,1950-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52838,Norman Mailer,http://www.wikidata.org/entity/Q833633,prix Pulitzer de la fiction,1980-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52838,Norman Mailer,http://www.wikidata.org/entity/Q784589,prix Pulitzer de l'essai,1969-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52838,Norman Mailer,http://www.wikidata.org/entity/Q845188,prix George-Polk,1968-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52838,Norman Mailer,http://www.wikidata.org/entity/Q5709276,prix Helmerich,1992-01-01T00:00:00Z
http://data.cinematheque.qc.ca/resource/Person52838,Norman Mailer,http://www.wikidata.org/entity/Q5370843,médaille Emerson-Thoreau,1989-01-01T00:00:00Z
